territory,year,month,detections,request_billions,enacted_billions,underbudget,SEQUESTER_FY2013,SHUTDOWN_OCT2013,SHUTDOWN_DEC2018,SHUTDOWN_JAN2019,pending_defendants,median_time_months,fbi_positions,fbi_fte,usao_positions,usao_fte,election_month,presidential_transition_window,congress_session_cycle_m,pre_election_window_m1,pre_election_window_m2,pre_election_window_m3,pre_election_window_m4,pre_election_window_m5,pre_election_window_m6,post_election_window_m1,post_election_window_m2,post_election_window_m3,post_election_window_m4,post_election_window_m5,post_election_window_m6
AL,2008.0,6.0,3.0,7.38,7.88,0.067750677506775,0.0,0.0,0.0,0.0,1395.0,7.3,280.0,2009.0,,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2008.0,7.0,4.0,7.38,7.88,0.067750677506775,0.0,0.0,0.0,0.0,1395.0,7.3,280.0,2009.0,,,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2008.0,8.0,4.0,7.38,7.88,0.067750677506775,0.0,0.0,0.0,0.0,1395.0,7.3,280.0,2009.0,,,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2008.0,9.0,3.0,7.38,7.88,0.067750677506775,0.0,0.0,0.0,0.0,1395.0,7.3,280.0,2009.0,,,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2008.0,10.0,2.0,7.38,7.88,0.067750677506775,0.0,0.0,0.0,0.0,1510.0,6.9,,,,,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2008.0,12.0,2.0,7.38,7.88,0.067750677506775,0.0,0.0,0.0,0.0,1510.0,6.9,,,,,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AL,2009.0,1.0,3.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL,2009.0,2.0,2.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL,2009.0,3.0,6.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL,2009.0,5.0,1.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AL,2009.0,6.0,1.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2009.0,7.0,4.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2009.0,8.0,2.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1510.0,6.9,407.0,2010.0,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2009.0,10.0,3.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1320.0,7.5,280.0,2009.0,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2009.0,12.0,2.0,7.56,7.93,0.0489417989417989,0.0,0.0,0.0,0.0,1320.0,7.5,280.0,2009.0,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,1.0,2.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,2.0,2.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,4.0,1.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,5.0,2.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,6.0,4.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,7.0,7.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,8.0,4.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1320.0,7.5,276.0,306.0,,,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,11.0,1.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1132.0,7.9,407.0,2010.0,,,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2010.0,12.0,1.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,1132.0,7.9,407.0,2010.0,,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AL,2011.0,1.0,2.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL,2011.0,2.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL,2011.0,3.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL,2011.0,4.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL,2011.0,5.0,5.0,7.909999999999999,8.04,0.0164348925410872,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AL,2011.0,6.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2011.0,7.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2011.0,8.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2011.0,9.0,4.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1132.0,7.9,,131.0,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2011.0,10.0,2.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1276.0,6.9,276.0,306.0,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2011.0,12.0,1.0,7.91,8.04,0.0164348925410871,0.0,0.0,0.0,0.0,1276.0,6.9,276.0,306.0,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,1.0,1.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,2.0,3.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,3.0,3.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,4.0,1.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,5.0,1.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,6.0,2.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,7.0,3.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2012.0,9.0,1.0,8.0,8.12,0.0149999999999999,0.0,0.0,0.0,0.0,1276.0,6.9,2006.0,0.0,,,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2013.0,1.0,1.0,8.12,8.1,-0.002463054187192,0.0,0.0,0.0,0.0,1267.0,6.8,2012.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL,2013.0,2.0,1.0,8.12,8.1,-0.002463054187192,0.0,0.0,0.0,0.0,1267.0,6.8,2012.0,0.0,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL,2013.0,3.0,1.0,8.12,8.1,-0.002463054187192,1.0,0.0,0.0,0.0,1267.0,6.8,2012.0,0.0,120.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL,2013.0,4.0,1.0,8.12,8.1,-0.002463054187192,1.0,0.0,0.0,0.0,1267.0,6.8,2012.0,0.0,120.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL,2013.0,7.0,1.0,8.12,8.1,-0.002463054187192,1.0,0.0,0.0,0.0,1267.0,6.8,2012.0,0.0,120.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2013.0,8.0,3.0,8.12,8.1,-0.002463054187192,1.0,0.0,0.0,0.0,1267.0,6.8,2012.0,0.0,120.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2013.0,10.0,2.0,8.12,8.1,-0.002463054187192,0.0,1.0,0.0,0.0,1229.0,6.9,2006.0,0.0,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2013.0,11.0,3.0,8.12,8.1,-0.002463054187192,0.0,0.0,0.0,0.0,1229.0,6.9,2006.0,0.0,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,1.0,2.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,2.0,1.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,3.0,1.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,4.0,1.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,5.0,3.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,6.0,4.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,7.0,5.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,8.0,1.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1229.0,6.9,,,,,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,10.0,1.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1211.0,6.5,2012.0,0.0,120.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,11.0,2.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1211.0,6.5,2012.0,0.0,120.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2014.0,12.0,1.0,8.44,8.21,-0.027251184834123,0.0,0.0,0.0,0.0,1211.0,6.5,2012.0,0.0,120.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AL,2015.0,1.0,1.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL,2015.0,2.0,1.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL,2015.0,3.0,2.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL,2015.0,4.0,3.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL,2015.0,6.0,1.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2015.0,7.0,3.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2015.0,8.0,4.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2015.0,9.0,2.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,1211.0,6.5,,,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2015.0,10.0,7.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2015.0,12.0,3.0,8.49,8.3,-0.0223792697290929,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,1.0,6.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,2.0,4.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,3.0,7.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,4.0,8.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,5.0,4.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,6.0,4.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,7.0,6.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,8.0,5.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,9.0,4.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,959.0,6.2,,,,,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,10.0,9.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,11.0,1.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,952.0,6.9,,,,,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2016.0,12.0,2.0,9.14,8.49,-0.0711159737417943,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,1.0,3.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL,2017.0,2.0,2.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL,2017.0,3.0,2.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL,2017.0,4.0,1.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL,2017.0,6.0,2.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,7.0,6.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,8.0,1.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,9.0,1.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,952.0,6.9,,,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,10.0,4.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,11.0,1.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2017.0,12.0,1.0,9.5,8.72,-0.0821052631578946,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,1.0,4.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,2.0,5.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,3.0,3.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,4.0,1.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,5.0,1.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,6.0,3.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,7.0,2.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,8.0,2.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,9.0,3.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1379.0,6.9,,,,,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,11.0,3.0,9.29,8.9,-0.0419806243272334,0.0,0.0,0.0,0.0,1137.0,6.7,,,,,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2018.0,12.0,1.0,9.29,8.9,-0.0419806243272334,0.0,0.0,1.0,0.0,1137.0,6.7,,,,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AL,2019.0,1.0,2.0,9.4,9.03,-0.0393617021276596,0.0,0.0,0.0,1.0,1137.0,6.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL,2019.0,2.0,2.0,9.4,9.03,-0.0393617021276596,0.0,0.0,0.0,0.0,1137.0,6.7,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL,2019.0,3.0,1.0,9.4,9.03,-0.0393617021276596,0.0,0.0,0.0,0.0,1137.0,6.7,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
